INSEE_COM;PrixMoyen_M2_2223;Prixm2Moyen_2022;Prixm2Moyen_2023;loyer_apparts;loyer_maisons;Rendement_locatif_apparts;Rendement_locatif_maisons
11196;1354.94;1507.33;1159.0;7.81;6.85;6.91;6.07
11197;1453.9;1321.17;1653.0;8.71;7.45;7.19;6.15
11198;1686.43;1626.18;1743.33;8.2;7.02;5.83;4.99
11199;1820.95;1680.48;2071.79;8.78;7.06;5.79;4.65
11200;1460.14;886.11;2493.4;8.06;6.74;6.63;5.54
11201;1462.83;1281.23;1698.9;7.88;7.67;6.46;6.29
11202;3484.49;3275.87;3738.45;10.67;9.52;3.67;3.28
11203;1699.84;1672.07;1741.12;9.42;9.33;6.65;6.59
11205;1343.67;1257.0;1387.0;8.67;6.78;7.74;6.05
11206;1683.56;1716.52;1639.36;8.72;7.6;6.22;5.42
11207;1712.25;1493.5;1821.62;8.71;7.48;6.1;5.24
11210;1661.1;1393.59;2013.73;9.25;8.48;6.68;6.12
11211;1300.08;1243.33;1348.71;7.88;6.85;7.27;6.32
11212;1456.17;1115.8;1881.62;8.66;7.87;7.13;6.49
11214;1799.67;1692.8;1876.0;8.71;7.48;5.81;4.99
11215;2059.27;2087.53;2005.89;8.2;7.06;4.78;4.11
11216;1869.52;1899.42;1836.91;7.88;7.45;5.06;4.78
11217;1987.64;2031.83;1934.16;9.26;8.69;5.59;5.25
11220;1274.67;1191.88;1440.25;8.2;7.67;7.72;7.22
11221;1236.9;1242.4;1231.4;8.67;6.78;8.41;6.58
11222;1175.5;1140.33;1210.67;8.06;6.78;8.23;6.92
11225;1761.75;1866.0;1687.29;7.6;7.46;5.18;5.08
11226;1686.25;1331.0;1804.67;8.93;7.18;6.35;5.11
11228;979.0;878.0;1181.0;8.78;6.85;10.76;8.39
11229;1277.29;2027.0;715.0;8.57;6.08;8.05;5.71
11233;2173.38;1845.3;2407.71;8.34;8.69;4.6;4.8
11234;2615.0;3225.0;1395.0;8.93;7.46;4.1;3.42
11235;1004.25;1338.0;670.5;8.71;6.89;10.41;8.24
11236;2037.57;2361.0;1606.33;8.32;7.96;4.9;4.69
11238;1871.5;2410.33;1548.2;7.6;7.46;4.87;4.78
11240;1468.77;1472.14;1464.83;8.71;6.85;7.12;5.6
11241;1758.05;1838.08;1620.86;8.63;7.81;5.89;5.33
11242;1917.8;1908.33;1932.0;8.78;7.48;5.49;4.68
11243;2235.41;1933.0;2667.43;9.33;7.61;5.01;4.09
11244;1014.1;980.0;1065.25;8.0;6.08;9.46;7.19
11245;1272.5;1920.0;625.0;8.87;6.91;8.37;6.52
11249;1017.25;1056.0;1004.33;8.71;6.88;10.27;8.12
11251;1133.61;1022.64;1235.33;8.63;7.67;9.13;8.12
11252;1634.0;1532.88;1768.83;9.33;7.61;6.85;5.59
11253;1579.06;1436.0;1670.09;7.81;6.73;5.93;5.12
11254;1741.61;1761.41;1718.15;7.81;8.15;5.38;5.61
11255;2278.61;2329.33;2177.17;9.26;8.48;4.88;4.46
11256;1828.1;1604.91;2100.89;9.26;7.81;6.08;5.13
11257;1441.83;1616.0;571.0;8.2;7.67;6.82;6.38
11258;2310.8;2337.1;2274.87;9.26;8.69;4.81;4.51
11259;1962.76;2014.5;1893.78;8.78;7.06;5.37;4.31
11260;698.75;806.0;591.5;7.88;6.16;13.53;10.58
11261;1685.0;1714.73;1576.0;8.87;7.81;6.32;5.57
11262;2510.15;2481.29;2546.91;9.99;9.64;4.77;4.61
11263;1986.5;2026.36;1898.8;7.84;6.08;4.74;3.67
11264;1984.85;1915.22;2073.83;9.26;8.48;5.6;5.13
11265;992.25;843.5;1141.0;8.57;6.08;10.36;7.35
11266;2653.41;2584.98;2729.11;10.56;9.53;4.77;4.31
11267;1935.62;1833.31;2056.55;9.26;8.48;5.74;5.26
11268;1277.0;1099.5;1454.5;8.32;7.18;7.82;6.75
11269;1639.26;1561.0;1760.0;9.01;8.29;6.6;6.07
11270;1146.33;1273.71;700.5;7.88;7.81;8.25;8.18
11271;1175.0;1236.0;1114.0;8.87;7.81;9.06;7.98
11272;2110.55;1995.06;2261.58;8.63;6.89;4.91;3.92
11273;1958.69;1900.95;2110.25;9.26;8.09;5.68;4.96
11274;1525.6;1427.29;1755.0;8.71;7.45;6.85;5.86
11275;1107.0;1038.0;1314.0;7.6;7.46;8.24;8.09
11276;1014.59;1031.27;993.75;9.01;6.91;10.66;8.17
11278;1384.5;1353.33;1415.67;8.32;7.18;7.21;6.22
11279;1818.28;1834.89;1807.7;8.78;7.06;5.79;4.66
11280;1575.4;1496.64;1650.74;7.41;6.74;5.64;5.14
11281;1495.45;1529.24;1468.1;7.81;7.46;6.26;5.99
11282;981.6;941.67;1041.5;8.71;6.88;10.65;8.41
11285;3003.66;2544.36;3407.84;10.68;9.29;4.27;3.71
11286;1381.36;1354.39;1428.56;7.41;6.74;6.43;5.86
11288;1849.67;2016.33;1599.68;8.78;7.06;5.7;4.58
11289;1612.87;1734.41;1518.95;8.71;6.89;6.48;5.13
11290;1502.0;1921.5;663.0;8.32;7.65;6.65;6.12
11292;2267.5;2752.0;1783.0;7.81;6.73;4.13;3.56
11293;1825.11;1877.36;1753.25;7.88;6.89;5.18;4.53
11295;1758.7;1797.93;1705.75;10.68;7.44;7.29;5.08
11296;2162.18;1963.18;2527.0;8.66;7.87;4.8;4.37
11297;1324.57;1161.44;1618.2;8.06;6.78;7.31;6.14
11299;1447.96;1599.08;1251.5;7.88;7.06;6.53;5.85
11300;1309.0;780.0;1573.5;8.93;7.36;8.19;6.75
11301;1333.07;1191.76;1606.27;8.63;7.75;7.77;6.97
11302;1509.41;1280.21;1910.5;7.88;6.16;6.26;4.9
11303;1433.91;1415.83;1453.06;7.84;6.08;6.56;5.09
11304;1295.32;1348.72;1230.96;7.92;6.08;7.34;5.63
11307;2206.25;2164.8;2275.33;8.66;8.48;4.71;4.61
11308;1616.81;1526.0;1816.6;8.78;7.46;6.52;5.54
11310;1168.69;1187.44;1138.7;7.88;6.16;8.09;6.33
11311;1545.13;1669.0;1462.56;8.63;7.81;6.7;6.07
11312;1174.0;1435.0;652.0;8.93;7.18;9.13;7.34
11313;2487.12;2586.33;2427.6;8.93;7.18;4.31;3.46
11314;1643.0;1695.25;1573.33;8.63;6.89;6.3;5.04
11315;1378.2;1282.96;1506.09;8.63;6.81;7.51;5.93
11316;1013.12;1189.0;720.0;7.84;6.55;9.29;7.76
11317;1333.0;1775.0;891.0;8.0;6.55;7.2;5.9
11318;1866.67;1579.5;2441.0;8.63;7.75;5.55;4.98
11320;1019.57;1165.1;655.75;7.84;6.08;9.23;7.16
11321;1203.0;1044.0;1309.0;8.0;6.08;7.98;6.07
11322;2329.12;2122.44;2677.21;9.25;7.44;4.76;3.84
11323;1376.38;1483.0;1312.4;7.88;6.85;6.87;5.97
11324;1234.13;1266.67;1212.44;8.66;7.75;8.42;7.53
11325;1484.13;1400.0;1512.17;8.78;7.48;7.1;6.05
11327;1973.72;2015.25;1890.67;8.78;7.06;5.34;4.29
11328;1275.9;1369.67;1135.25;7.84;7.48;7.37;7.03
11330;1794.64;2006.4;1618.17;8.63;7.02;5.77;4.69
11331;1855.0;3085.0;625.0;8.93;7.18;5.78;4.64
11332;2057.6;2044.62;2088.12;9.26;7.44;5.4;4.34
11335;804.4;806.33;801.5;8.57;6.85;12.78;10.22
11336;1127.2;1414.12;799.29;7.84;6.55;8.35;6.97
11337;1382.04;1466.33;1224.0;8.63;7.81;7.49;6.78
11339;1272.27;981.33;1466.22;7.81;6.73;7.36;6.35
11340;1686.87;1658.4;1734.33;8.78;7.06;6.25;5.02
11341;1361.25;1239.83;1725.5;7.88;6.16;6.95;5.43
11342;1221.9;1235.4;1208.4;8.2;7.75;8.05;7.61
11344;1236.68;1378.88;1133.27;7.88;7.67;7.65;7.44
11345;2074.46;1815.22;2657.75;8.57;7.44;4.96;4.31
11347;1324.0;2030.0;971.0;8.0;6.16;7.25;5.59
11350;1035.5;461.0;1610.0;7.88;6.91;9.13;8.01
11351;1398.74;1438.47;1296.57;8.87;7.81;7.61;6.7
11353;2033.29;2116.22;1887.45;8.34;8.48;4.92;5.0
11354;1180.33;1078.0;1385.0;8.63;7.67;8.77;7.8
11355;1428.54;1584.43;1246.67;7.88;7.48;6.62;6.28
11356;1930.52;2125.18;1654.75;8.93;7.46;5.55;4.64
11357;1788.17;1928.6;1086.0;8.78;7.46;5.89;5.01
11358;903.33;960.0;875.0;8.0;6.08;10.62;8.08
11359;2631.55;3179.6;2174.83;7.6;7.96;3.47;3.63
11360;2160.08;2080.56;2257.0;9.26;8.48;5.15;4.71
11361;1575.76;1767.33;1360.25;7.81;6.73;5.95;5.13
11362;1512.29;1575.6;1354.0;7.6;7.36;6.03;5.84
11363;1743.58;1722.09;1980.0;8.63;7.81;5.94;5.38
11364;944.5;434.0;1455.0;8.71;7.48;11.07;9.5
11366;1739.9;1567.38;2060.29;8.66;8.48;5.97;5.85
11367;1308.96;1444.33;1227.73;7.81;6.73;7.16;6.17
11368;1576.0;1789.0;1522.75;8.67;6.78;6.6;5.16
11369;2209.72;2121.35;2399.85;8.34;9.05;4.53;4.91
11370;2297.22;2185.4;2416.14;9.78;8.91;5.11;4.65
11371;1589.75;1514.67;1702.38;7.6;7.96;5.74;6.01
11372;889.82;895.5;884.78;8.67;6.78;11.69;9.14
11373;628.2;633.0;625.0;8.0;6.85;15.28;13.08
11375;788.5;500.0;1077.0;8.32;6.88;12.67;10.47
11376;1469.2;1307.33;1712.0;8.71;6.85;7.11;5.59
11377;1714.33;1982.5;1178.0;7.88;6.89;5.52;4.83
11378;882.82;779.83;1006.4;8.63;7.67;11.73;10.42
11379;2125.62;2173.47;2072.2;9.82;8.91;5.54;5.03
11381;2423.6;1430.33;3913.5;7.88;6.16;3.9;3.05
11382;1982.88;1929.6;2071.67;8.93;7.36;5.4;4.45
11383;2195.0;2293.6;1948.5;8.93;7.36;4.88;4.02
11384;1263.25;1109.0;1417.5;7.88;6.91;7.48;6.57
11385;1600.14;1720.5;878.0;7.6;7.36;5.7;5.52
11386;1192.21;1281.67;1125.12;8.63;7.81;8.69;7.87
11387;1789.5;344.0;3235.0;8.63;6.89;5.79;4.62
11388;944.25;861.5;1027.0;8.63;7.67;10.97;9.74
11389;2099.5;1828.0;2371.0;8.71;6.89;4.98;3.94
11390;1509.47;1640.53;1317.92;9.25;7.81;7.35;6.21
11392;1706.82;1821.9;556.0;8.87;7.81;6.24;5.49
11393;1618.74;1579.45;1672.75;8.66;7.75;6.42;5.74
11394;1475.8;929.5;1840.0;7.84;6.85;6.38;5.57
11396;1670.35;1460.85;1821.67;8.67;6.74;6.23;4.84
11397;1478.4;1442.56;1525.67;8.87;8.46;7.2;6.87
11398;2548.29;3033.0;1336.5;10.35;8.75;4.87;4.12
11399;1307.75;1047.0;1394.67;8.93;7.36;8.19;6.75
11400;1619.4;2228.5;1213.33;7.84;6.88;5.81;5.1
11401;1358.77;1412.47;1308.44;7.88;7.81;6.96;6.9
11404;1637.58;1542.21;1771.1;8.78;7.06;6.43;5.17
11405;2131.66;2095.91;2244.0;9.26;8.48;5.22;4.77
11406;2929.5;3478.0;2381.0;8.71;7.48;3.57;3.06
11407;2180.38;1790.75;2570.0;8.79;7.36;4.84;4.05
11408;1108.33;752.8;1362.29;7.88;7.67;8.53;8.3
11409;1315.0;996.33;1793.0;8.63;6.89;7.87;6.29
11410;1714.58;1765.71;1618.0;8.2;7.02;5.74;4.91
11411;1186.0;1217.5;1178.12;8.67;6.78;8.77;6.86
11412;1094.25;1350.5;838.0;8.71;6.89;9.55;7.56
11413;1443.38;1550.2;1087.33;8.2;7.02;6.82;5.84
11416;1828.12;1717.33;2160.5;8.2;7.02;5.38;4.61
11417;1252.0;1403.0;1101.0;8.78;7.45;8.41;7.14
11418;1417.37;1412.0;1427.64;7.81;6.85;6.61;5.8
11421;2074.72;1806.33;2611.5;8.66;8.09;5.01;4.68
11422;2267.75;2213.4;2358.33;8.2;7.06;4.34;3.73
11423;1599.5;1867.0;1465.75;8.63;7.67;6.47;5.75
11424;1528.14;1390.25;1712.0;8.71;6.88;6.84;5.4
11425;1814.61;1894.16;1738.12;8.78;7.79;5.81;5.15
11426;1653.28;1594.64;1727.91;8.2;7.02;5.95;5.09
11427;1259.5;1306.0;1166.5;7.84;6.85;7.47;6.52
11428;988.37;997.29;926.0;8.79;6.73;10.67;8.18
11429;1987.73;1922.87;2059.26;8.78;7.83;5.3;4.73
11430;1690.61;1730.92;1638.2;7.6;7.46;5.39;5.3
11431;1038.0;1147.5;950.4;9.01;7.81;10.42;9.03
11432;1610.83;1282.33;1939.33;8.78;6.85;6.54;5.1
11433;1361.33;1284.45;1479.62;8.2;7.02;7.23;6.19
11434;1278.36;1072.92;1500.92;7.81;7.03;7.33;6.6
11435;1154.14;1500.0;1096.5;7.88;7.81;8.19;8.12
11436;1538.0;1767.6;1346.67;9.25;7.44;7.22;5.81
11437;1704.68;1594.67;1803.7;8.78;7.45;6.18;5.24
11438;1896.17;1728.0;1980.25;8.78;7.45;5.56;4.71
11439;1427.83;1594.0;1309.14;7.81;6.73;6.56;5.66
11441;2320.23;2231.57;2427.55;10.42;9.68;5.39;5.01
12001;2518.13;2062.5;2821.89;8.99;7.44;4.28;3.55
12002;1823.6;1651.89;2081.17;7.68;6.85;5.05;4.51
12003;1029.42;1084.0;953.0;8.46;6.52;9.86;7.6
12006;1278.67;1390.5;1055.0;6.61;6.46;6.2;6.06
12008;1528.2;1713.83;1404.44;7.65;6.6;6.01;5.18
12009;1010.8;971.33;1070.0;8.84;6.25;10.5;7.42
12011;1785.72;1856.07;1696.18;6.61;6.46;4.44;4.34
12012;1454.64;1465.57;1435.5;6.98;6.52;5.76;5.38
12013;1131.86;1082.76;1202.89;7.28;6.25;7.72;6.62
12015;1017.4;996.75;1100.0;6.61;6.46;7.79;7.61
12016;1433.69;1436.0;1431.71;7.42;6.6;6.21;5.52
12017;1580.25;1390.83;2148.5;7.93;6.46;6.02;4.9
12018;2137.44;1865.2;2477.75;7.15;6.52;4.01;3.66
12021;1458.56;1150.6;2158.45;7.65;6.25;6.3;5.14
12023;825.5;894.0;620.0;6.34;6.45;9.21;9.38
12024;2116.33;2598.5;1152.0;7.5;6.6;4.25;3.74
12025;973.81;900.89;1067.57;7.54;6.25;9.29;7.7
12026;1594.0;1474.25;1689.8;7.66;7.44;5.76;5.6
12027;1864.5;1882.0;1847.0;7.66;6.52;4.93;4.2
12028;974.8;952.8;1018.8;8.46;6.43;10.41;7.91
12029;1120.0;913.5;1257.67;7.45;6.36;7.98;6.81
12030;1231.38;1217.71;1247.33;6.98;6.43;6.81;6.26
12031;1281.33;1687.0;1078.5;7.42;6.6;6.95;6.18
12032;1607.33;2264.5;1081.6;7.5;6.6;5.6;4.92
12033;2275.62;2366.54;2171.71;9.21;6.66;4.86;3.51
12034;1128.14;1263.25;948.0;7.65;6.25;8.14;6.64
12035;1235.7;1212.57;1289.67;6.34;6.45;6.15;6.27
12036;1138.9;1155.0;1112.75;6.74;6.67;7.1;7.03
12037;1852.75;1659.64;2088.78;7.93;6.46;5.14;4.18
12038;1739.5;1268.33;2022.2;6.34;6.45;4.37;4.45
12039;1454.79;2350.83;782.75;7.54;6.25;6.22;5.16
12041;1107.29;1012.75;1233.33;8.44;6.58;9.15;7.13
12042;1338.33;1761.5;492.0;7.54;6.46;6.76;5.79
12043;2146.03;1913.33;2364.19;6.61;7.44;3.69;4.16
12044;1458.1;1616.61;1238.62;7.49;6.25;6.17;5.14
12045;1469.67;1339.0;1731.0;8.44;6.58;6.89;5.37
12046;1603.64;1501.56;2063.0;8.44;6.58;6.32;4.92
12047;1239.94;1027.0;1452.88;7.49;6.85;7.25;6.63
12048;1202.5;1035.33;1453.25;6.13;5.72;6.12;5.7
12049;1344.46;1410.43;1267.5;7.66;6.66;6.83;5.95
12050;2170.89;3487.0;1118.0;6.61;7.44;3.65;4.11
12051;1087.09;1029.0;1120.29;7.03;6.67;7.76;7.36
12052;1441.39;1418.99;1466.46;8.45;6.72;7.03;5.6
12053;1373.6;1193.75;2093.0;8.61;6.52;7.52;5.7
12054;1639.31;1560.0;1731.83;8.44;6.25;6.18;4.57
12055;1603.0;1148.0;2058.0;7.49;6.85;5.61;5.13
12056;1747.76;1620.12;1912.45;7.96;7.43;5.47;5.1
12057;1559.88;1839.5;840.86;7.5;6.58;5.77;5.06
12059;1926.43;1020.0;2606.25;8.44;6.25;5.26;3.89
12060;1124.0;465.0;1453.5;8.44;6.58;9.01;7.02
12061;1395.77;1310.0;1533.0;6.13;6.66;5.27;5.73
12062;1163.5;1219.25;1052.0;7.93;6.46;8.18;6.66
12063;1626.03;1557.37;1734.75;8.12;7.83;5.99;5.78
12064;1455.0;1827.0;1269.0;6.13;6.66;5.06;5.49
12065;1219.5;1278.75;1140.5;8.44;6.58;8.31;6.47
12066;1482.95;1293.0;1625.42;8.54;7.44;6.91;6.02
12068;1270.47;1398.4;1087.71;7.5;6.6;7.09;6.23
12069;1638.59;1578.64;1918.33;6.34;6.45;4.64;4.73
12070;1582.22;1440.0;1866.67;7.68;6.85;5.82;5.2
12071;1432.57;1025.33;1738.0;7.65;6.6;6.41;5.53
12072;1822.38;1359.17;3212.0;7.49;6.85;4.93;4.51
12073;1488.5;1738.67;1300.88;6.61;6.46;5.33;5.2
12075;2386.6;2340.33;2456.0;7.93;6.45;3.99;3.24
12076;1946.94;1898.15;2016.64;6.74;5.72;4.15;3.52
12077;1474.7;1113.3;1836.1;7.49;7.83;6.09;6.37
12079;1559.58;1736.9;673.0;7.66;6.66;5.89;5.13
12080;935.0;988.29;562.0;6.34;6.45;8.13;8.28
12082;2750.25;2933.67;2200.0;8.17;7.83;3.56;3.42
12083;1206.75;1190.3;1232.12;7.08;6.25;7.04;6.21
12084;2082.52;2017.33;2143.62;7.93;6.85;4.57;3.95
12085;1689.7;1242.88;3477.0;8.44;6.58;5.99;4.67
12086;2268.2;2073.5;2398.0;7.68;6.85;4.06;3.62
12088;1223.57;1097.8;1538.0;6.13;5.72;6.01;5.61
12089;1083.46;1091.62;1073.37;8.79;6.28;9.74;6.96
12090;1939.87;2008.74;1871.0;8.54;7.44;5.28;4.6
12091;1615.67;1798.5;1250.0;7.65;6.25;5.68;4.64
12092;1097.22;1101.8;1091.5;7.93;6.45;8.67;7.06
12093;1896.5;2193.25;1698.67;7.66;5.72;4.84;3.62
12094;1108.31;1141.04;1050.38;6.74;5.72;7.29;6.19
12095;1508.0;1238.0;1778.0;7.42;6.6;5.91;5.25
12096;1615.9;1531.52;1706.53;7.78;6.52;5.78;4.84
12097;1588.31;1973.5;1258.14;7.66;6.66;5.78;5.03
12098;1602.09;1344.82;1837.92;7.66;5.72;5.74;4.28
12099;963.15;1121.0;710.6;7.49;6.25;9.34;7.79
12100;1343.0;1349.89;1335.27;7.55;6.25;6.74;5.58
12101;1032.4;1160.73;679.5;8.46;6.25;9.83;7.26
12102;1923.47;1949.24;1890.77;8.92;7.44;5.57;4.64
12103;1183.0;1143.6;1248.67;6.13;5.72;6.22;5.8
12104;1743.5;1603.0;1884.0;7.15;6.52;4.92;4.49
12105;1834.46;1700.81;2012.67;7.65;6.67;5.01;4.36
12106;1338.06;1186.88;1459.0;7.66;6.52;6.87;5.85
12107;1508.55;1387.67;1653.6;7.66;6.46;6.09;5.14
12108;1774.0;1227.2;2320.8;7.42;6.25;5.02;4.23
12110;1295.46;760.25;1533.33;6.13;5.72;5.68;5.29
12111;1320.4;1113.67;1409.0;7.65;6.6;6.95;5.99
12113;1730.4;1762.8;1698.0;8.44;6.58;5.85;4.56
12115;1590.5;1406.25;1959.0;8.17;7.83;6.16;5.91
12118;1467.18;1602.71;1372.3;6.74;6.66;5.51;5.45
12119;1766.16;1777.08;1752.37;8.92;6.66;6.06;4.53
12120;1934.59;1592.7;2197.58;8.32;6.52;5.16;4.04
12121;1358.0;1234.2;1977.0;7.65;6.25;6.76;5.52
12122;1213.0;1403.0;833.0;7.49;7.83;7.41;7.75
12124;1445.56;1534.83;1267.0;6.13;6.66;5.09;5.53
12125;1219.54;1160.4;1256.5;6.34;6.45;6.23;6.35
12127;1287.11;1185.29;1346.5;6.61;6.58;6.16;6.13
12128;1250.86;1337.2;1035.0;8.44;6.36;8.1;6.1
12129;1039.0;678.33;1580.0;6.34;6.45;7.32;7.45
12130;1389.45;1314.6;1425.1;6.98;5.72;6.03;4.94
12131;2220.2;2206.8;2247.0;8.99;7.44;4.86;4.02
12133;2394.65;2398.07;2388.86;9.69;8.23;4.85;4.13
12135;1517.0;1616.67;1367.5;7.45;6.36;5.9;5.03
12136;1704.17;1844.38;1339.6;7.15;6.25;5.03;4.4
12137;2049.73;1777.12;2361.29;7.5;6.58;4.39;3.85
12138;1679.39;1325.24;2055.69;8.07;7.44;5.76;5.32
12139;2114.67;1937.5;2469.0;7.49;7.83;4.25;4.44
12140;1869.85;2031.94;1634.09;7.45;6.52;4.78;4.19
12142;1648.25;1529.75;1766.75;8.54;7.44;6.21;5.42
12143;1114.5;1158.0;1071.0;7.54;6.25;8.12;6.73
12144;1136.83;1058.5;1293.5;8.18;6.58;8.64;6.94
12145;2040.47;2032.52;2049.8;9.45;8.87;5.56;5.22
12146;2258.05;2263.77;2252.33;9.16;7.44;4.87;3.95
12147;1429.33;1195.0;1898.0;7.49;6.25;6.29;5.25
12148;1448.71;1286.89;1675.25;7.9;6.6;6.54;5.46
12149;1278.75;521.0;2036.5;6.34;6.45;5.95;6.06
12150;1451.14;1526.14;1376.14;7.65;6.67;6.33;5.51
12151;1867.57;1840.83;1887.62;6.13;6.66;3.94;4.28
12152;1172.67;1402.0;714.0;6.34;6.45;6.48;6.6
12153;1283.61;1264.44;1302.78;7.93;6.46;7.41;6.03
12154;1556.86;1516.0;1573.2;7.54;6.25;5.81;4.82
12155;1149.22;950.25;1308.4;7.49;7.83;7.83;8.18
12156;1393.73;1219.29;1699.0;6.13;5.72;5.28;4.92
12157;1857.97;1678.94;2075.36;8.99;7.44;5.81;4.81
12158;1640.62;1659.5;1621.75;7.15;6.52;5.23;4.77
12159;1766.14;2060.5;1373.67;7.65;6.67;5.2;4.53
12160;1436.67;1608.29;836.0;7.66;6.52;6.4;5.45
12161;1671.4;1484.25;2420.0;7.65;6.6;5.49;4.74
12162;1748.0;1805.0;1634.0;8.54;6.6;5.86;4.53
12163;870.54;881.7;833.33;7.54;7.03;10.39;9.69
12164;1268.71;1079.0;1477.4;8.24;5.72;7.79;5.41
12165;1695.67;2064.25;958.5;8.99;6.6;6.36;4.67
12166;848.2;678.67;1102.5;6.98;6.66;9.88;9.42
12167;1799.27;1793.94;1807.8;7.65;8.42;5.1;5.62
12168;1673.03;1700.62;1652.95;7.49;6.85;5.37;4.91
12169;1638.71;1623.42;1657.68;8.69;6.58;6.36;4.82
12170;1189.73;1285.14;1022.75;7.15;6.52;7.21;6.58
12171;1565.67;1621.57;1370.0;7.65;6.6;5.87;5.06
12172;1200.07;1207.5;1191.57;7.66;5.72;7.66;5.72
12174;2230.65;2332.93;2130.81;10.07;7.44;5.42;4.0
12176;2260.36;2292.1;2227.38;10.01;9.07;5.31;4.82
12177;1451.56;1356.0;1571.0;7.66;6.52;6.33;5.39
12178;1794.8;1156.0;2220.67;7.68;6.85;5.13;4.58
12179;1313.4;1233.33;1433.5;7.54;7.03;6.89;6.43
12180;1406.0;1079.0;1896.5;7.68;6.85;6.55;5.85
12181;1204.0;1070.33;1404.5;8.46;6.25;8.43;6.23
12182;1650.0;1733.67;1399.0;7.49;6.85;5.45;4.98
12183;1388.14;1227.0;1791.0;6.34;6.45;5.48;5.58
12184;2514.75;2349.5;2680.0;7.49;6.52;3.57;3.11
12185;1636.48;1293.19;2059.0;7.86;7.44;5.76;5.46
12186;1296.33;860.33;1732.33;6.34;6.45;5.86;5.97
12187;1614.91;1393.0;1818.33;6.13;6.66;4.56;4.95
12188;2150.17;2236.0;2064.33;7.93;6.46;4.43;3.6
12189;1537.09;1717.4;1386.83;8.44;6.25;6.59;4.88
12190;1215.67;786.75;2073.5;7.5;6.25;7.41;6.17
12191;1182.5;975.86;1471.8;7.65;6.25;7.77;6.34
12192;606.0;596.8;652.0;7.54;7.03;14.93;13.93
12193;1217.44;1370.0;912.33;6.74;5.72;6.64;5.63
12194;1817.19;1697.8;2016.17;8.44;6.58;5.57;4.34
12195;1027.0;856.0;1198.0;7.54;6.45;8.81;7.54
12197;1212.95;1135.97;1292.42;7.62;6.45;7.54;6.38
12198;1385.31;1451.27;1335.85;7.46;6.6;6.46;5.71
12199;1563.97;1245.5;1850.6;8.37;7.06;6.42;5.42
12200;1805.43;1766.73;1840.92;7.68;6.85;5.1;4.55
12201;1494.56;1606.45;1318.71;8.99;7.44;7.22;5.97
12202;2136.11;2117.09;2161.18;9.43;8.07;5.3;4.53
12203;3153.11;4947.5;1717.6;7.49;6.85;2.85;2.61
12204;1330.57;1150.33;1465.75;7.49;6.85;6.75;6.18
12205;1383.24;1460.36;1298.4;7.45;6.67;6.47;5.78
12206;1375.13;1168.33;1685.33;7.42;6.6;6.48;5.76
12207;1468.0;1320.0;1542.0;8.44;6.58;6.9;5.38
12208;1641.66;1618.87;1668.25;8.5;7.33;6.21;5.36
12209;1371.47;1447.78;1302.8;6.74;6.66;5.89;5.83
12210;2489.5;3541.4;1437.6;7.45;8.42;3.59;4.06
12211;1589.0;1000.0;2178.0;7.68;6.85;5.8;5.17
12212;1329.0;997.5;1550.0;7.49;7.83;6.77;7.07
12213;1905.05;2053.5;1806.08;7.49;6.85;4.72;4.31
12214;1676.62;1454.0;1815.75;8.24;6.52;5.89;4.67
12215;2056.33;1857.3;2237.27;7.65;6.6;4.47;3.85
12216;1248.48;1300.31;1156.33;6.13;6.52;5.89;6.27
12217;1474.46;1609.0;1390.38;7.15;6.52;5.82;5.31
12219;1379.65;1556.0;1256.2;6.13;6.52;5.33;5.67
12220;1670.18;1675.91;1659.67;7.49;6.85;5.38;4.92
12221;1450.14;1038.33;1759.0;6.74;5.72;5.57;4.73
12222;1055.67;1153.6;985.71;7.49;6.25;8.52;7.11
12223;1253.0;1314.62;1176.71;8.24;6.67;7.89;6.39
12224;1435.09;1446.58;1421.0;7.26;6.52;6.07;5.45
12225;1792.31;1872.65;1650.15;7.93;6.85;5.31;4.59
12226;1132.87;1010.33;1316.67;6.74;5.72;7.13;6.05
12227;1383.14;1198.0;1522.0;7.65;6.25;6.64;5.42
12228;1066.32;962.3;1181.89;6.34;6.45;7.13;7.26
12230;1397.78;1511.43;1000.0;6.61;6.45;5.67;5.54
12231;1279.37;1239.74;1355.33;8.17;6.42;7.66;6.02
12232;1313.15;1180.75;1372.0;7.49;6.85;6.84;6.26
12233;517.0;525.5;500.0;6.34;6.45;14.71;14.98
12234;1559.07;1652.67;1496.67;7.5;6.58;5.78;5.06
12235;1195.36;1204.6;1103.0;8.18;6.58;8.22;6.6
12236;1615.0;1676.75;1368.0;7.68;6.85;5.7;5.09
12237;1540.0;1848.75;1128.33;7.49;6.85;5.84;5.34
12238;1989.8;1817.5;2104.67;7.49;6.46;4.51;3.89
12239;1845.33;1703.0;1916.5;7.49;6.85;4.87;4.45
12240;1226.93;1088.75;1411.17;6.74;6.25;6.59;6.11
12241;2346.56;2283.74;2426.13;7.68;7.44;3.93;3.8
12242;1431.0;1121.0;1741.0;7.15;6.67;5.99;5.59
12243;1444.73;1088.08;1682.5;7.93;6.85;6.59;5.69
12244;1300.35;1309.25;1287.0;7.93;6.46;7.32;5.96
12246;1213.75;998.67;1342.8;6.98;5.72;6.91;5.65
12247;1064.65;1123.92;872.0;7.49;6.85;8.44;7.72
12248;1088.8;1324.0;736.0;8.18;6.45;9.02;7.11
